t,px_err_x,px_err_y,ee_x,ee_y,ee_z,ref_x,ref_y,ref_z
33.04435086250305,27.0,4.0,0.22527852030515244,0.030110143919106984,0.7536241440195416,0.2,0.1138035372626874,0.8763433770007707
33.236409425735474,33.0,4.0,0.21264145498229858,0.05134266652014219,0.7912186635094858,0.2,0.1314691715850665,0.879596472850247
33.41187644004822,38.0,4.0,0.20053269719903147,0.06804170160905632,0.8197557906238686,0.2,0.14554192059901383,0.8712752407293543
33.57118606567383,41.0,5.0,0.19075280544520534,0.08296273501281447,0.8400644457053691,0.2,0.15642447928434308,0.8547877722747392
33.74650812149048,43.0,6.0,0.18357545770120756,0.09563756890568983,0.8524786687947729,0.2,0.16615026507405115,0.8278237616512869
33.921146869659424,44.0,9.0,0.17935030619571948,0.10789040890635127,0.8575648692372194,0.2,0.17335355225956967,0.7933447214227225
34.09609031677246,43.0,12.0,0.17759436306263443,0.12009337422214003,0.8549120925859283,0.2,0.17797515280816908,0.7532401700160057
34.27137041091919,41.0,16.0,0.1779915027001095,0.1320161222306108,0.8443140787980263,0.2,0.1799322421782552,0.7098731691221052
34.415793657302856,38.0,20.0,0.18021438911739807,0.14247396422069394,0.8254627956740426,0.2,0.17951193846796376,0.6735792723035182
34.62222695350647,34.0,25.0,0.1838126695212076,0.15110802087405892,0.7982901824953008,0.2,0.17573350791500525,0.623930610902284
34.79699492454529,28.0,31.0,0.18891896735093633,0.15752241683629611,0.7631628616996287,0.2,0.16966592984341883,0.5866779312745504
34.987749099731445,21.0,35.0,0.19228265517786433,0.16081569576648524,0.7192829158430745,0.2,0.16015280754480019,0.553789481433975
35.146623849868774,15.0,39.0,0.19128074297194414,0.15974995751691776,0.6773621723819199,0.2,0.1500444984161257,0.5342314596053694
35.3210723400116,11.0,39.0,0.18745436377914548,0.1548636273716021,0.6433751827977948,0.2,0.13681533594436565,0.5221883784434757
35.49622416496277,7.0,41.0,0.18379917257078393,0.1482781506623174,0.6179463098756369,0.2,0.12148316403356015,0.5207143478832807
35.65565848350525,4.0,41.0,0.181830266288347,0.14066667689743256,0.6002117639972715,0.2,0.10593460235659471,0.5287082808910443
35.831202268600464,2.0,41.0,0.18234479061609937,0.1322594308003606,0.5880491122511317,0.2,0.08729844150701158,0.547311716737956
35.990421295166016,0.0,41.0,0.1851354282358517,0.12329629534089899,0.5802975148458952,0.2,0.06924885113112754,0.5721617650256077
36.18102478981018,-2.0,40.0,0.190216525793876,0.11303323647605994,0.576493623942993,0.2,0.04653146053010078,0.6101003726508563
36.35495972633362,-4.0,38.0,0.1969957530410335,0.1015250212416168,0.5763283848155851,0.2,0.02506839581004855,0.6503518112094735
36.530296325683594,-5.0,36.0,0.2067849703618053,0.0873042513806081,0.5813544097303753,0.2,0.003057589809209795,0.6938857026972419
36.72142457962036,-5.0,32.0,0.2189570698132331,0.07037547655552596,0.5926670019351312,0.2,-0.020976650429803314,0.7416674460510467
36.912710666656494,-4.0,26.0,0.23276645829175976,0.05010964995882462,0.6126717569937243,0.2,-0.04465524010703678,0.7865184875679933
37.11924767494202,-3.0,19.0,0.24558496752680015,0.025105143466947068,0.6418038015676752,0.2,-0.06931174401087932,0.8279341411404848
37.29471254348755,0.0,9.0,0.25287842880945344,-0.002291919622854131,0.6809952066640954,0.2,-0.08914208323754097,0.8548861062862322
37.469481229782104,5.0,0.0,0.2516172238232437,-0.02933152301066344,0.7284963902674843,0.2,-0.10755898452010583,0.8724884101901238
37.64422392845154,7.0,-8.0,0.24321147039935012,-0.05177536455059542,0.7724161134088348,0.2,-0.12436573245588088,0.8798155672695218
37.83361339569092,8.0,-13.0,0.23326134924881073,-0.07169047826166165,0.8060313934087776,0.2,-0.14047529171124756,0.8756665392983947
